molecule_chembl_id,activity_label,canonical_smiles_processed,MW,LogP,H_Donors,H_Acceptors,pIC50
CHEMBL249304,intermediate,CN1CCN(c2ccc3[nH]c(-c4n[nH]c5ncc(-c6cncc7ccccc67)cc45)nc3c2)CC1,460.5450000000002,4.468200000000003,2,6,5.186419011431808
CHEMBL249303,active,CCN(CC)Cc1cccc2[nH]c(-c3n[nH]c4ncc(-c5cncc6ccccc56)cc34)nc12,447.5460000000002,5.558200000000005,2,5,7.050609993355087
CHEMBL248891,active,COCc1cccc2[nH]c(-c3n[nH]c4ncc(-c5cncc6ccccc56)cc34)nc12,406.4490000000001,4.862800000000003,2,5,7.070581074285707
CHEMBL248890,active,OCc1cccc2[nH]c(-c3n[nH]c4ncc(-c5cncc6ccccc56)cc34)nc12,392.42200000000014,4.208700000000002,3,5,6.619788758288394
CHEMBL400858,active,Cc1cccc2[nH]c(-c3n[nH]c4ncc(-c5cncc6ccccc56)cc34)nc12,376.4230000000001,5.024820000000003,2,4,6.0
CHEMBL428225,inactive,COc1ccc2nc(-c3n[nH]cc3/C=C/c3cccnc3)[nH]c2c1,317.35200000000003,3.527000000000001,2,4,5.0
CHEMBL245376,inactive,CCNCc1cncc(/C=C/c2c[nH]nc2-c2nc(C(F)(F)F)c[nH]2)c1,362.359,3.493500000000001,3,4,4.0
CHEMBL246167,inactive,FC(F)(F)c1c[nH]c(-c2n[nH]cc2/C=C/c2cncc3ccccc23)n1,355.3230000000001,4.537200000000002,2,3,4.485053994691996
CHEMBL394466,inactive,N#Cc1c[nH]c(-c2n[nH]cc2/C=C/c2cccnc2)n1,262.276,2.2368799999999993,2,4,4.0
CHEMBL246165,inactive,FC(F)(F)c1c[nH]c(-c2n[nH]cc2/C=C/c2cccnc2)n1,305.26300000000003,3.3840000000000012,2,3,4.0
CHEMBL394465,intermediate,CN1CCN(c2ccc3nc(-c4n[nH]cc4/C=C/c4cccnc4)[nH]c3c2)CC1,385.4750000000001,3.2702000000000018,2,5,5.031517051446065
CHEMBL245967,intermediate,CCNCc1cncc(/C=C/c2c[nH]nc2-c2nc3ccc(OC)cc3[nH]2)c1,374.4480000000001,3.6365000000000016,3,5,5.518557371497695
CHEMBL245966,inactive,CCNC(=O)c1cncc(/C=C/c2c[nH]nc2-c2nc3ccc(OC)cc3[nH]2)c1,388.4310000000001,3.276700000000001,3,5,4.431798275933005
CHEMBL397549,inactive,COC(=O)c1cncc(/C=C/c2c[nH]nc2-c2nc3ccc(OC)cc3[nH]2)c1,375.3880000000001,3.313600000000001,2,6,4.0
CHEMBL245770,inactive,COc1cncc(/C=C/c2c[nH]nc2-c2nc3ccc(OC)cc3[nH]2)c1,347.3780000000001,3.5356000000000014,2,5,4.920818753952375
CHEMBL395393,inactive,COc1ccc2nc(-c3n[nH]cc3/C=C/c3cncc(C#N)c3)[nH]c2c1,342.3620000000001,3.3986800000000006,2,5,4.0
CHEMBL395392,inactive,COc1ccc2nc(-c3n[nH]cc3/C=C/c3cncc4ccccc34)[nH]c2c1,367.4120000000001,4.680200000000003,2,4,4.0
CHEMBL245574,inactive,COc1ccc2nc(-c3n[nH]cc3/C=C/c3cnccc3C)[nH]c2c1,331.3790000000001,3.835420000000002,2,4,5.0
CHEMBL248322,active,NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cccc[n+]5[O-])c(Cl)c4)c23)CC1,479.97200000000026,3.261800000000001,2,8,7.7447274948966935
CHEMBL248321,active,NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cnccn5)c(Cl)c4)c23)CC1,464.9610000000003,3.418400000000001,2,9,7.585026652029182
CHEMBL248116,active,NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,463.97300000000024,4.023400000000002,2,8,7.657577319177793
CHEMBL248115,active,Cc1cncc(COc2ccc(Nc3ncnn4ccc(CN5CCC(N)CC5)c34)cc2Cl)c1,478.00000000000034,4.331820000000003,2,8,7.221848749616356
CHEMBL391387,active,NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cccnc5)c(Cl)c4)c23)CC1,463.97300000000024,4.023400000000002,2,8,7.443697499232712
CHEMBL248114,active,Cc1cncc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCC(N)CC6)c45)ccc32)c1,467.58100000000036,3.497420000000001,2,9,7.886056647693163
CHEMBL247916,active,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccncc5)c4)c23)CC1,453.55400000000026,3.189000000000001,2,9,6.721246399047171
CHEMBL247915,active,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccnc5)c4)c23)CC1,453.55400000000026,3.189000000000001,2,9,7.468521082957745
CHEMBL247914,active,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccn5)c4)c23)CC1,453.55400000000026,3.189000000000001,2,9,7.455931955649724
CHEMBL391181,active,COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1CN1CCC(N)CC1,500.58200000000033,3.9417000000000026,2,9,7.366531544420414
CHEMBL247711,active,COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1CN1CCCNCC1,500.58200000000033,3.813900000000002,2,9,6.769551078621726
CHEMBL247710,active,NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)CC1,480.9750000000003,4.767500000000004,2,7,7.494850021680094
CHEMBL247709,active,Fc1cccc(COc2ccc(Nc3ncnn4ccc(CN5CCCNCC5)c34)cc2Cl)c1,480.97500000000036,4.639700000000002,2,7,7.3872161432802645
CHEMBL393264,active,CC1(N)CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,484.5830000000003,4.323200000000003,2,8,7.366531544420414
CHEMBL247513,active,O=C(CO)NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,528.5920000000001,3.0829000000000004,3,9,6.920818753952375
CHEMBL247512,active,CC(=O)NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,512.5930000000003,4.110500000000002,2,8,6.7447274948966935
CHEMBL247309,active,CN(C)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,498.61000000000035,4.536000000000003,1,8,6.958607314841775
CHEMBL246898,active,CS(=O)(=O)CCNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,576.7020000000001,3.6086000000000027,2,10,6.721246399047171
CHEMBL247104,active,OCCNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,514.6090000000003,3.556300000000002,3,9,7.508638306165727
CHEMBL391779,active,CNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,484.5830000000003,4.193800000000002,2,8,7.267606240177032
CHEMBL391778,active,NCC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,484.5830000000003,4.1807000000000025,2,8,7.42021640338319
CHEMBL246687,active,N[C@H]1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,456.5290000000002,3.543000000000001,2,8,7.2839966563652006
CHEMBL393848,active,N[C@@H]1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,456.5290000000002,3.543000000000001,2,8,7.154901959985743
CHEMBL392664,active,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CNC6CCNCC6)c45)ccc32)c1,470.5560000000003,3.851600000000002,3,8,7.119186407719209
CHEMBL248108,active,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,470.55600000000027,3.9331000000000014,2,8,7.638272163982407
CHEMBL249927,active,O=C(CO)N1CCC[C@@H]1COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,519.9890000000001,4.362900000000003,2,8,8.698970004336019
CHEMBL413987,active,C[C@@H](CN(C)C(=O)CO)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,507.97800000000024,4.2188000000000025,2,8,7.657577319177793
CHEMBL250132,active,C[C@H](CN(C)C(=O)CO)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,507.97800000000024,4.2188000000000025,2,8,8.698970004336019
CHEMBL403785,active,C[C@@H](COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)N(C)C(=O)CO,507.97800000000024,4.218800000000003,2,8,7.721246399047171
CHEMBL250130,active,C[C@H](COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)N(C)C(=O)CO,507.97800000000024,4.218800000000003,2,8,8.698970004336019
CHEMBL249928,active,CN(CCOc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)CO,493.9510000000003,3.8303000000000025,2,8,8.397940008672037
CHEMBL403569,active,O=C(CO)N1CCC[C@H]1COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,519.9890000000001,4.362900000000003,2,8,8.698970004336019
CHEMBL253881,intermediate,NC1CCN(Cc2ccn3ncnc(Oc4ccc(NC(=O)NC(=O)Cc5ccc(F)cc5)cc4F)c23)CC1,535.5550000000001,3.6137000000000015,3,8,5.301029995663981
CHEMBL256362,active,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)C)c34)cc2C)cn1,457.5340000000003,5.033040000000003,1,7,7.638272163982407
CHEMBL404181,active,C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,515.5990000000003,3.854000000000002,1,10,7.920818753952375
CHEMBL257411,active,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,515.5990000000003,3.854000000000002,1,10,7.366531544420414
CHEMBL257410,active,CNC(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12,459.5350000000002,3.741200000000002,2,9,6.619788758288394
CHEMBL257198,active,C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N(C)C,473.56200000000024,4.083400000000002,1,9,7.619788758288394
CHEMBL257197,active,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N(C)C,473.56200000000024,4.083400000000002,1,9,7.585026652029182
CHEMBL404327,active,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cscn4)c3)c12)C(=O)N1CCOCC1,515.5990000000003,3.8540000000000028,1,10,6.795880017344075
CHEMBL257196,active,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cscn4)c3)c12)C(N)=O,445.5080000000002,3.480500000000002,2,9,6.853871964321762
CHEMBL256996,active,C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cscn4)c3)c12)C(=O)N(C)C,473.56200000000024,4.083400000000003,1,9,6.886056647693163
CHEMBL256995,active,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cscn4)c3)c12)C(=O)N(C)C,473.56200000000024,4.083400000000003,1,9,6.638272163982407
CHEMBL439425,active,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12)C(=O)N1CCOCC1,526.5720000000002,4.536600000000003,1,8,7.657577319177793
CHEMBL256994,active,CNC(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,470.5080000000002,4.423800000000003,2,7,7.2441251443275085
CHEMBL256784,active,C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12)C(=O)N(C)C,484.53500000000025,4.766000000000004,1,7,8.221848749616356
CHEMBL256783,active,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12)C(=O)N(C)C,484.53500000000025,4.766000000000004,1,7,8.096910013008056
CHEMBL413997,active,C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N1CCOCC1,509.5700000000004,3.7925000000000013,1,9,6.853871964321762
CHEMBL256576,active,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N1CCOCC1,509.5700000000004,3.7925000000000013,1,9,7.292429823902063
CHEMBL256364,active,CNC(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12,453.5060000000002,3.679700000000002,2,8,7.229147988357855
CHEMBL256363,active,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(N)=O,439.4790000000002,3.4190000000000005,2,8,7.494850021680094
CHEMBL402657,active,C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,467.53300000000024,4.021900000000002,1,8,7.096910013008056
CHEMBL402011,active,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,467.53300000000024,4.021900000000002,1,8,7.045757490560675
CHEMBL272929,active,NC(=O)COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,435.87100000000015,3.8649000000000022,2,7,6.7447274948966935
CHEMBL429760,active,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@@H](C)C(=O)N(C)C)c34)cc2C)cn1,457.5340000000003,5.033040000000003,1,7,7.522878745280337
CHEMBL430410,active,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@@H](C)C(=O)N(C)CCO)c34)cc2C)cn1,487.56000000000034,4.395540000000002,2,8,7.107905397309519
CHEMBL257478,active,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)CCO)c34)cc2C)cn1,487.56000000000034,4.395540000000002,2,8,7.161150909262744
CHEMBL257477,active,COCCN(C)C(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c12,501.5870000000003,5.049640000000005,1,8,6.920818753952375
CHEMBL271668,active,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)NCCO)c34)cc2C)cn1,473.5330000000003,4.053340000000002,3,8,6.698970004336019
CHEMBL411799,active,COc1cc(Nc2ncnc3cccc(O[C@H](C)C(=O)N4CCOCC4)c23)ccc1Oc1ccc(C)nc1,515.5700000000004,4.503820000000004,1,9,7.638272163982407
CHEMBL402798,active,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N5CCOCC5)c34)cc2Cl)cn1,519.9890000000004,5.148620000000004,1,8,7.568636235841013
CHEMBL430407,active,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@@H](C)C(=O)N5CCOCC5)c34)cc2C)cn1,499.5710000000004,4.803640000000003,1,8,7.455931955649724
CHEMBL402507,active,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N5CCOCC5)c34)cc2C)cn1,499.5710000000004,4.803640000000003,1,8,7.657577319177793
CHEMBL255337,active,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(OCC(=O)N(C)CCO)c34)cc2C)cn1,473.53300000000036,4.007040000000002,2,8,6.886056647693163
CHEMBL403594,active,CNC(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,463.92500000000024,4.5141000000000036,2,7,7.180456064458132
CHEMBL255968,active,C[C@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,477.95200000000017,4.856300000000003,1,7,7.366531544420414
CHEMBL428777,active,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,477.95200000000017,4.856300000000003,1,7,7.468521082957745
CHEMBL403774,active,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N1CCOCC1,519.9890000000003,4.626900000000003,1,8,7.721246399047171
CHEMBL256060,active,C[C@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)CCO,507.97800000000024,4.2188000000000025,2,8,7.102372908709558
CHEMBL258313,active,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)CCO,507.97800000000024,4.2188000000000025,2,8,7.508638306165727
CHEMBL258352,active,CN1CCN(C(=O)COc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,519.0050000000002,4.153600000000003,1,8,6.455931955649724
CHEMBL258354,active,O=C(COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)N1CCOCC1,505.96200000000033,4.238400000000003,1,8,6.853871964321762
CHEMBL258353,active,CN(CCO)C(=O)COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,493.9510000000002,3.830300000000002,2,8,6.920818753952375
CHEMBL255376,active,OC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)CC1,512.9730000000003,4.303500000000002,3,8,9.0
CHEMBL272935,active,CN1CCN(CCCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,509.0140000000003,3.7402000000000024,2,9,8.397940008672037
CHEMBL257860,active,OC1CCN(CCCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,509.99800000000033,3.949500000000003,3,9,8.221848749616356
CHEMBL257859,active,Clc1cc(Nc2ncnc3[nH]nc(OCCCN4CCOCC4)c23)ccc1OCc1ccccn1,495.97100000000034,3.825000000000002,2,9,9.0
CHEMBL257861,active,OCCOc1n[nH]c2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,412.83700000000016,3.0950000000000006,3,8,8.397940008672037
CHEMBL271705,active,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCOCC4)c23)ccc1OCc1ccccn1,481.94400000000036,3.4349000000000016,2,9,9.0
CHEMBL411897,active,COC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,509.99800000000033,4.2135000000000025,2,9,8.397940008672037
CHEMBL270448,active,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCCCCO4)c23)ccc1OCc1ccccn1,495.9710000000004,4.520200000000003,2,9,9.0
CHEMBL257430,active,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCNCC4)c23)ccc1OCc1ccccn1,480.9600000000003,3.0079000000000002,3,9,8.522878745280337
CHEMBL402553,active,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCCC4)c23)ccc1OCc1ccccn1,465.94500000000033,4.198500000000003,2,8,8.698970004336019
CHEMBL258270,active,CC(=O)N1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,522.9970000000003,3.266800000000001,2,9,9.0
CHEMBL258282,active,CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,494.98700000000025,3.350100000000001,2,9,9.0
CHEMBL255135,active,CNCCOc1n[nH]c2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,425.88000000000017,3.3221000000000016,3,8,8.522878745280337
CHEMBL401713,active,COc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1ccccn1,491.5520000000003,2.914600000000001,3,10,7.769551078621726
CHEMBL402339,active,COc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1cccc(F)c1,508.5540000000003,3.6587000000000023,3,9,8.522878745280337
CHEMBL257873,active,Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2F)cn1,479.51600000000036,3.5668200000000008,3,9,8.301029995663981
CHEMBL257872,active,Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2C)cn1,475.5530000000004,3.7361400000000016,3,9,7.958607314841775
CHEMBL403435,active,Cc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1ccccn1,475.5530000000003,3.2144200000000014,3,9,8.301029995663981
CHEMBL438536,active,Cc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1cccc(F)c1,492.5550000000003,3.9585200000000027,3,8,9.0
CHEMBL255170,active,Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2Cl)cn1,495.9710000000004,4.081120000000001,3,9,9.0
CHEMBL404405,active,OC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,495.9710000000003,3.559400000000002,3,9,8.301029995663981
CHEMBL258940,intermediate,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,387.85000000000014,3.4620000000000015,2,7,5.468521082957745
CHEMBL406375,inactive,c1ccc(-c2n[nH]c3c2oc2ccccc23)cc1,234.258,3.9761000000000015,1,2,5.0
CHEMBL259394,active,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4)cc3F)c2cc1OC,451.4290000000002,5.9665000000000035,2,5,6.301029995663981
CHEMBL179815,active,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)cc3F)c2cc1OC,469.4190000000002,6.105600000000003,2,5,6.301029995663981
CHEMBL259395,active,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccccc4F)cc3F)c2cc1OC,451.4290000000002,5.966500000000003,2,5,6.301029995663981
CHEMBL258694,active,Cc1nnc(-c2cn3ncnc(Nc4cnc5[nH]ccc5c4)c3c2C(C)C)o1,374.4080000000002,3.8310200000000014,2,8,6.301029995663981
CHEMBL261592,intermediate,Cc1cc2cc(Nc3ncnn4cc(-c5nnc(C)o5)c(C(C)C)c34)cnc2[nH]1,388.4350000000002,4.139440000000002,2,8,5.301029995663981
CHEMBL255871,active,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,391.41000000000014,3.3198000000000025,2,8,7.920818753952375
CHEMBL255237,active,COCCO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,435.4630000000002,3.336400000000001,2,9,8.221848749616356
CHEMBL255236,active,COc1ccccc1CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,497.5340000000002,4.898800000000003,2,9,6.361510743045363
CHEMBL255438,active,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/OCc1ccccc1,467.50800000000015,4.890200000000004,2,8,7.022276394711152
CHEMBL402293,active,CC(C)O/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,419.46400000000017,4.0984000000000025,2,8,7.6020599913279625
CHEMBL430031,active,CC(C)CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,433.49100000000016,4.346000000000003,2,8,6.761953896871205
CHEMBL402294,active,CCO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,405.4370000000001,3.709900000000002,2,8,8.154901959985743
CHEMBL256295,active,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/O,377.38300000000004,3.1476000000000015,3,8,7.376750709602099
CHEMBL256297,active,CO/N=C/c1c(N)ncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,401.82900000000006,4.154200000000002,2,7,7.7447274948966935
CHEMBL257815,active,CO/N=C/c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,383.83900000000006,4.015100000000002,2,7,6.815308569182402
CHEMBL257814,active,CO/N=C/c1c(N)ncnc1Nc1ccc2c(c1)CCN2Cc1cccc(F)c1,392.43800000000016,3.4845000000000024,2,7,6.5934598195660445
CHEMBL402316,active,CO/N=C/c1c(N)ncnc1Nc1ccc2[nH]c(Cc3cccc(F)c3)nc2c1,391.41000000000014,3.3889000000000022,3,7,7.119186407719209
CHEMBL257816,active,CO/N=C/c1c(N)ncnc1Nc1ccc2c(ccn2Cc2cccc(F)c2)c1,390.42200000000014,3.924800000000002,2,7,7.568636235841013
CHEMBL256527,active,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2ccc(F)cc2)c1,391.41000000000014,3.3198000000000025,2,8,6.723538195826756
CHEMBL255865,active,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(C#N)c2)c1,398.4300000000002,3.052380000000002,2,9,7.356547323513812
CHEMBL255656,active,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(Cl)c2)c1,407.8650000000001,3.834100000000002,2,8,7.522878745280337
CHEMBL402113,active,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2ccccc2)c1,373.42000000000013,3.1807000000000016,2,8,7.657577319177793
CHEMBL255866,intermediate,CO/N=C/c1c(N)ncnc1Nc1ccc2[nH]ncc2c1,283.2950000000001,1.659,3,7,5.384786665198641
CHEMBL255291,intermediate,CO/N=C/c1c(N)ncnc1NCc1ccc(F)c(Cl)c1,309.73199999999997,2.4437000000000006,2,6,5.282329496997738
CHEMBL402149,active,CO/N=C/c1c(N)ncnc1Nc1cccc(Br)c1,322.16600000000005,2.5452000000000012,2,6,6.254144804826271
CHEMBL255490,active,CO/N=C/c1c(N)ncnc1Nc1ccc(F)c(Cl)c1,295.70500000000004,2.5752000000000006,2,6,6.690369832574102
CHEMBL472545,active,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1-c1nnc(CCN2CCOCC2)o1,507.9820000000004,3.959500000000003,2,10,7.096910013008056
CHEMBL472544,intermediate,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)NNC(=O)CCN1CCOCC1,525.9970000000003,2.5181000000000004,4,9,5.2441251443275085
CHEMBL511478,active,NNC(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,384.8270000000001,2.6383,4,7,6.835647144215563
CHEMBL500591,active,N#Cc1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,351.797,3.906480000000002,2,6,6.327902142064283
CHEMBL472383,inactive,COc1ccc(NC(=O)c2c(N)ncnc2Nc2ccc(OCc3ccccc3)c(Cl)c2)cc1,475.93600000000015,5.295700000000004,3,7,4.0
CHEMBL472382,inactive,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)OCc1cccc(F)c1,478.91100000000023,5.5309000000000035,2,7,4.0
CHEMBL452727,inactive,CCN(CC)C(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,425.9200000000002,4.516800000000003,2,6,4.0
CHEMBL517745,inactive,COCCNC(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,427.89200000000017,3.4110000000000014,3,7,4.0
